household_code,id_member,interview_datetime,cashflow_date,account_name,root_category,cf_category,cf_type,cf_direction,cf_bsheet_direction,agrprodtype,value,cashflow_mode,unitsgoodservice,valueifinkind
MONEM67,8,10/30/2014 13:00:00,10/23/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/17/2014,,Physical Asset,Commercial  (for work or business),1. Purchase,Out,Increase,,450,01=Cash,,
MONEM67,8,11/27/2014 10:05:00,11/18/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,5/26/2015 9:14:00,5/13/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,3/24/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,20,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/24/2014,,Physical Asset,Commercial  (for work or business),1. Purchase,Out,Increase,,450,01=Cash,,
MONEM67,8,6/25/2015 11:00:00,6/16/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,6/25/2015 11:00:00,6/22/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONEM67,8,4/20/2015 8:09:00,4/15/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,10,10/30/2014 13:00:00,10/25/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/28/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/12/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,5/7/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONEM67,10,8/13/2014 10:53:00,8/7/2014,,Operational Expenses,"Personal care services (saloon, hair, barber, etc.)",Payments,Out,,,20,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/28/2014,,Physical Asset,Commercial  (for work or business),1. Purchase,Out,Increase,,450,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/22/2014,,Physical Asset,"Building materials (bricks, cement, roofing sheets)",1. Purchase,Out,Increase,,200,01=Cash,,
MONEM67,8,7/31/2014 12:50:00,7/28/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,20,01=Cash,,
MONEM67,8,6/25/2015 11:00:00,6/18/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,6/25/2015 11:00:00,6/13/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONEM67,8,7/31/2014 12:50:00,7/23/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,70,01=Cash,,
MONEM67,8,11/27/2014 10:05:00,11/14/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,8/13/2014 10:53:00,8/4/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONEM67,8,2/20/2015 10:01:00,2/19/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,\N
MONEM67,8,8/29/2014 11:00:00,8/20/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/24/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,200,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/21/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,1/22/2015 9:00:00,1/21/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONEM67,11,4/4/2015 8:00:00,3/23/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,2/20/2015 10:01:00,2/17/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONEM67,8,11/5/2014 11:55:00,10/24/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,11/27/2014 10:05:00,11/22/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,8/13/2014 10:53:00,8/7/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,25,01=Cash,,
MONEM67,8,2/20/2015 10:01:00,2/13/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONEM67,8,1/22/2015 9:00:00,1/20/2015,,Physical Asset,Utensils,1. Purchase,Out,Increase,,70,01=Cash,,
MONEM67,8,2/5/2015 8:40:00,1/31/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/29/2014,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,80,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/29/2014,,Physical Asset,Utensils,1. Purchase,Out,Increase,,100,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,5/12/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONEM67,8,10/30/2014 13:00:00,10/20/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,11,8/13/2014 10:53:00,8/2/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONEM67,8,5/26/2015 9:14:00,5/15/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONEM67,8,1/22/2015 9:00:00,1/13/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONEM67,11,8/13/2014 10:53:00,7/31/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,11/5/2014 11:55:00,10/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,24,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/28/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONEM67,11,7/16/2014 12:58:00,7/2/2014,,Operational Expenses,"Personal care services (saloon, hair, barber, etc.)",Payments,Out,,,15,01=Cash,,
MONEM67,8,11/5/2014 11:55:00,11/2/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,2/20/2015 10:01:00,2/17/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,30,01=Cash,,
MONEM67,8,5/26/2015 9:14:00,5/18/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/27/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONEM67,8,1/22/2015 9:00:00,1/11/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONEM67,8,10/1/2014 10:00:00,9/24/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,80,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/19/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,10/30/2014 13:00:00,10/17/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,4/25/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/29/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,\N
MONEM67,11,5/12/2015 11:30:00,4/23/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONEM67,8,5/26/2015 9:14:00,5/21/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,8,11/5/2014 11:55:00,10/27/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,5/2/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONEM67,10,2/5/2015 8:40:00,1/22/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,6,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,4/27/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,30,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/30/2014,,Physical Asset,Commercial  (for work or business),1. Purchase,Out,Increase,,500,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/29/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONEM67,8,8/29/2014 11:00:00,8/22/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/27/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,7/31/2014 12:50:00,7/21/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,11,8/13/2014 10:53:00,8/11/2014,,Physical Asset,Commercial  (for work or business),1. Purchase,Out,Increase,,500,01=Cash,,
MONEM67,11,4/4/2015 8:00:00,3/2/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM67,8,2/5/2015 8:40:00,1/28/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,104,01=Cash,,
MONEM67,8,4/20/2015 8:09:00,4/16/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/31/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,02=Cassava,384,01=Cash,,
MONEM67,11,6/25/2015 11:00:00,6/7/2015,AGRI02,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,200,01=Cash,,
MONEM67,,4/4/2015 8:00:00,3/21/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,150,01=Cash,,
MONEM67,11,2/5/2015 8:40:00,1/23/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,290,01=Cash,,
MONEM67,11,4/20/2015 8:09:00,4/10/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,100,01=Cash,,
MONEM67,11,2/20/2015 10:01:00,2/15/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,150,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/19/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONEM67,11,5/12/2015 11:30:00,4/22/2015,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,12/3/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONEM67,11,3/17/2015 12:03:00,3/17/2015,OOB01,Financial,Friends and Family: Borrowing,1. Starting balance (today),,Increase,,0,15=STARTING BALANCE,,
MONEM67,11,7/31/2014 12:50:00,7/31/2014,OOB01,Financial,Friends and Family: Borrowing,1. Starting balance (today),,Increase,,700,15=STARTING BALANCE,,
MONEM67,11,6/25/2015 11:00:00,6/25/2015,OOB01,Financial,Friends and Family: Borrowing,7. Closing Balance--End of last DQ,,,,0,16=CLOSING BALANCE,,
MONEM67,11,10/1/2014 10:00:00,9/1/2014,OOB01,Financial,Friends and Family: Borrowing,3. Payments,Out,Decrease,,700,01=Cash,,
MONEM67,11,4/4/2015 8:00:00,3/4/2015,RG01,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",3kg de amendoim,15
MONEM67,11,2/20/2015 10:01:00,2/15/2015,RG02,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",5kg de amendoim,75
MONEM67,11,1/22/2015 9:00:00,1/20/2015,RG02,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",5kg de mandioca,60
MONEM67,11,4/20/2015 8:09:00,4/15/2015,RG02,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",4Kg de amendoim,60
MONEM67,8,7/31/2014 12:50:00,7/18/2014,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,600,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/27/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,600,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/27/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/31/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/14/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,20,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/15/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/21/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,150,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/28/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/7/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/25/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/21/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/22/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/18/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/30/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/26/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/19/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,80,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/9/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/21/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/26/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/20/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/28/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/23/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/22/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/29/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/20/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/23/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/11/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/25/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/29/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,25,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,11/3/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,25,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/24/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/21/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,150,01=Cash,,
MONEM67,11,10/1/2014 10:00:00,9/18/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/19/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/30/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,90,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/24/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/21/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,600,01=Cash,,
MONEM67,11,1/22/2015 9:00:00,1/10/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,30,01=Cash,,
MONEM67,11,8/29/2014 11:00:00,8/28/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,600,01=Cash,,
MONEM67,11,11/5/2014 11:55:00,10/27/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,50,01=Cash,,
MONEM67,8,10/30/2014 13:00:00,10/24/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,300,01=Cash,,
MONEM67,8,10/30/2014 13:00:00,10/17/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,200,01=Cash,,
MONEM67,8,6/25/2015 11:00:00,6/25/2015,SIH01,Financial,Keeping Money (Cash) at Home,5. Closing Balance--End of last DQ,,,,0,16=CLOSING BALANCE,,
MONEM67,8,3/17/2015 12:03:00,3/17/2015,SIH01,Financial,Keeping Money (Cash) at Home,1. Starting balance (today),,Increase,,0,15=STARTING BALANCE,8kg de farinha de milho,120
MONEM67,8,8/13/2014 10:53:00,8/12/2014,SIH01,Financial,Keeping Money (Cash) at Home,1. Starting balance (today),,Increase,,500,01=Cash,,
MONEM68,15,7/18/2014 10:33:00,7/7/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM68,15,10/20/2014 8:35:00,10/20/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,2000,\N,,
MONEM68,15,5/13/2015 7:29:00,4/26/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM68,15,4/4/2015 9:03:00,4/3/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,250,01=Cash,,
MONEM68,15,9/30/2014 13:19:00,9/29/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM68,15,1/7/2015 12:14:00,12/23/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,150,01=Cash,,
MONEM68,15,8/1/2014 12:04:00,7/18/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONEM68,15,5/13/2015 7:29:00,5/10/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,50,01=Cash,,
MONEM68,15,1/7/2015 12:14:00,1/5/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONEM68,15,8/1/2014 12:04:00,7/20/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,50,01=Cash,,
